id,text,text_implied,target,stereotype,lingua,dataset_name
2058,fact : 90 % of all interracial crime in usa is black on white #swrm via,['Black people commit crimes on white people.'],['black people'],[],en,implicit_hate_v1_stg3_posts
2059,nordic is only aryan types ; white and black is none of our business ; only aryans are invited,"[""White or Black race doesn't mean Aryan""]",['Aryans'],[],en,implicit_hate_v1_stg3_posts
2060,nordic is only aryan types ; white and black is none of our business ; only aryans are invited,['Blacks are a subpar race.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
2061,: mark zuckerburg gives $ 5m to an illegal immigrant college fund  but none to american students ?,['Immigrants are leeches'],['Immigrants'],[],en,implicit_hate_v1_stg3_posts
2062,: mark zuckerburg gives $ 5m to an illegal immigrant college fund  but none to american students ?,['Illegals receive special treatment.'],['Illegals'],[],en,implicit_hate_v1_stg3_posts
2063,this is what your pathetic good white sentiment will get you . take notes people .,['white people are naive'],['white people'],[],en,implicit_hate_v1_stg3_posts
2064,this is what your pathetic good white sentiment will get you . take notes people .,['White people are frauds who cause bad things to happen'],['White people'],[],en,implicit_hate_v1_stg3_posts
2065,black on white crime unveiled : via,['Black people are criminals'],['Black people'],[],en,implicit_hate_v1_stg3_posts
2066,"""  """" : """" """" : david duke : the racial murder and rape of white women in america via """" """" """"""",['white women are raped and murdered'],['white women'],[],en,implicit_hate_v1_stg3_posts
2067,"""  """" : """" """" : david duke : the racial murder and rape of white women in america via """" """" """"""",['Minorities rape whites'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
2068,loretta lynch where you at on the chicago hate crime ! those thugs attacked a man because he was white and handicapped !,['White handicapped people are attacked.'],['white handicapped people'],[],en,implicit_hate_v1_stg3_posts
2069,loretta lynch where you at on the chicago hate crime ! those thugs attacked a man because he was white and handicapped !,['non-white people are racist'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
2070,funny how most of those categories of whiteness are all more civilized and prosperous than the majority of non white civilizations,['White people are civilized.'],['white people'],[],en,implicit_hate_v1_stg3_posts
2071,funny how most of those categories of whiteness are all more civilized and prosperous than the majority of non white civilizations,['Minorities are incapable of self-rule'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
2072,"""  """" also jewish people are smarter and have distinct personality traits they tend to share that makes them successful . but that's the only exception """" """" """"""",['Jews are overly ambitious'],['Jews'],[],en,implicit_hate_v1_stg3_posts
2073,"""  """" also jewish people are smarter and have distinct personality traits they tend to share that makes them successful . but that's the only exception """" """" """"""",['Jews are smarter than other races.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
2074,you mean white liberal who hated trump and wanted to kill trump supporters,['White liberals want to kill Trump supporters.'],['White liberals'],[],en,implicit_hate_v1_stg3_posts
2075,you mean white liberal who hated trump and wanted to kill trump supporters,['Liberals are aggressive and violent'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
2076,they hate white people alex ! and nobody hates them more than the people who look like the cast of seinfeld ! tell your viewers !,['liberals are racist against white people.'],['liberals'],[],en,implicit_hate_v1_stg3_posts
2077,they hate white people alex ! and nobody hates them more than the people who look like the cast of seinfeld ! tell your viewers !,['Non-whites hate whites.'],['non-whites'],[],en,implicit_hate_v1_stg3_posts
2078,we aint the white male is treated horrible by every race including white women,['White people are mistreated.'],['white people'],[],en,implicit_hate_v1_stg3_posts
2079,we aint the white male is treated horrible by every race including white women,['People of color and women treat white men badly'],"['People of color, women']",[],en,implicit_hate_v1_stg3_posts
2080,you hate white people because we're better looking and we're smarter .,['White people are better looking and smarter than other races.'],['white people'],[],en,implicit_hate_v1_stg3_posts
2081,you hate white people because we're better looking and we're smarter .,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
2082,hey guys  nz european here . you have my support bringing america back to white america  the way it should've been .,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
2083,hey guys  nz european here . you have my support bringing america back to white america  the way it should've been .,['America should be made of white people.'],['white people'],[],en,implicit_hate_v1_stg3_posts
2084,""" whitearyanpride : they say they are anti-racist  but what they really are is anti-white ! via  """" """"""",['Minorities hate whites.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
2085,""" whitearyanpride : they say they are anti-racist  but what they really are is anti-white ! via  """" """"""",['non-white people are enemies'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
2086,good to know that is 100 percent #altright . #hailloomer !,['Minorities are less than white people.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
2087,cannonized book of 1924 ; might > new one now is filled caliphate & sharia law . people are'nt awake . as,['Muslims are subversive'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
2088,cannonized book of 1924 ; might > new one now is filled caliphate & sharia law . people are'nt awake . as,['Muslims impose their will on everyone else.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
2089,i support his being set free  but afterwards  he is to be excommunicated from any white,['White people ignore others.'],['white people'],[],en,implicit_hate_v1_stg3_posts
2090,i support his being set free  but afterwards  he is to be excommunicated from any white,['Black folks are stupid'],['Black folks'],[],en,implicit_hate_v1_stg3_posts
2091,i support his being set free  but afterwards  he is to be excommunicated from any white,['Black folks should be removed from white America'],['Black folks'],[],en,implicit_hate_v1_stg3_posts
2092,""" rt democracy is being governed by a  """" majority """" """" of wealthy jews and their non-white identity group lackeys """"""",['Jews are pulling the strings of power behind the scenes.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
2093,""" rt democracy is being governed by a  """" majority """" """" of wealthy jews and their non-white identity group lackeys """"""",['Jews are devious'],['Jews'],[],en,implicit_hate_v1_stg3_posts
2094,"""  """" : jared taylor on the white man's disease : pathological altruism . #race #tpot #tcot """" """" ... wow ! a must read """"""",['white people are naive'],['white people'],[],en,implicit_hate_v1_stg3_posts
2095,"""  """" : jared taylor on the white man's disease : pathological altruism . #race #tpot #tcot """" """" ... wow ! a must read """"""",['Whites are ignorant'],['Whites'],[],en,implicit_hate_v1_stg3_posts
2096,theoretically  overturning roe v wade would increase white birthrate without increasing non-white birthrate .,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
2097,the white european race and its age-old struggle :,['Minorities are taking over the world.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
2098,one race one nation and you wont have racial bias,['White people should be the only race in America'],['White people'],[],en,implicit_hate_v1_stg3_posts
2099,radical radical radical radical radical radical muslims cheer terror bombings in boston,['Muslims are extremists'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
2100,radical radical radical radical radical radical muslims cheer terror bombings in boston,['Muslims are terrorists.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
2101,jews want each of those girls to reject white men and use their white wombs to hatch black babies with black men .,['Jews are conniving and racist'],['Jews'],[],en,implicit_hate_v1_stg3_posts
2102,jews want each of those girls to reject white men and use their white wombs to hatch black babies with black men .,['Jews are devious'],['Jews'],[],en,implicit_hate_v1_stg3_posts
2103,""" rt blacks and browns looking out for their best interest ? wonderful ! whites do the same ?  """" cause for concern """" """" . """"""",['Minorities have a double standard for whites.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
2104,""" rt blacks and browns looking out for their best interest ? wonderful ! whites do the same ?  """" cause for concern """" """" . """"""",['White people only care about themselves.'],['white people'],[],en,implicit_hate_v1_stg3_posts
2105,the white race must unite against our genocide > the flooding of white nation's with nonwhites has been deliberate >,['White people need to unite.'],['White people'],[],en,implicit_hate_v1_stg3_posts
2106,the white race must unite against our genocide > the flooding of white nation's with nonwhites has been deliberate >,['Minorities are taking over the country.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
2107,you already do hate yourselves i think ? born here  speak the language  white  yet you cannot compete with an illegal alien ?,['Aliens are better than white people.'],['aliens'],[],en,implicit_hate_v1_stg3_posts
2108,you already do hate yourselves i think ? born here  speak the language  white  yet you cannot compete with an illegal alien ?,"[""Illegals take whites' jobs.""]",['Illegals'],[],en,implicit_hate_v1_stg3_posts
2109,black on white murders grow more sadistic in south africa ( video ) via #onthehill,['Black people kill white people.'],['black people'],[],en,implicit_hate_v1_stg3_posts
2110,black on white murders grow more sadistic in south africa ( video ) via #onthehill,['Blacks are vicious killers'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
2111,islamic terror will unite nationalists . but in germany ban on national socialism must go .,['pro-socialists'],['socialists'],[],en,implicit_hate_v1_stg3_posts
2112,islamic terror will unite nationalists . but in germany ban on national socialism must go .,['Muslims are terrorists.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
